End Date,USD/INR,USD/PKR,USD/CNY,USD/KWD,USD/AED,USD/LKR,USD/CHF,USD/EUR,USD/ALL,USD/DZD,USD/AOA,USD/XCD,USD/ARS,USD/AMD,USD/AWG,USD/SHP,USD/AUD,USD/AZN,USD/BSD,USD/BHD,USD/BDT,USD/BBD,USD/BYN,USD/BZD,USD/XOF,USD/BMD,USD/BTN,USD/BOB,USD/BAM,USD/BWP,USD/BRL,USD/BND,USD/BGN,USD/BIF,USD/CVE
12-01-2003,47.975,59.364,8.2771,0.29935,3.673,96.6625,1.3798,0.945314,132.125,78.881,57.6452,2.67,3.33,306.15,1.781,0.69418,1.716,0.8453,0.99,0.37705,58.1615,2,,1.97,626.01,0.999,47.69,7.535,1.41729,5.33618,3.2946,1.7373,1.8515,"1,033.90",108.98
13-01-2003,47.9095,58.23,8.2768,0.29935,3.673,96.6395,1.38605,0.948317,131.95,78.9,57.6452,2.67,3.32,306.15,1.781,0.69418,1.70897,0.8453,0.99,0.37733,58.2395,2,,1.97,626.01,0.999,47.69,7.53595,1.41635,5.33618,3.2935,1.7378,1.85375,"1,035.00",108.945
14-01-2003,47.915,58.2005,8.28,0.29923,3.673,96.657,1.3868,0.947598,132.38,78.8835,57.6452,2.67,3.245,306.15,1.781,0.69418,1.71386,0.8453,0.99,0.377045,58.2415,2,,1.97,626.01,0.999,47.69,7.5324,1.41915,5.33618,3.258,1.7335,1.8496,"1,034.70",108.935
15-01-2003,47.9115,58.185,8.277,0.29921,3.67305,96.884,1.3852,0.947733,132.33,79.1065,57.6452,2.67,3.225,305.77,1.781,0.69418,1.71145,0.8454,0.99,0.378,58.1975,2,,1.97,626.01,0.999,47.69,7.5332,1.41969,5.33618,3.3145,1.73465,1.85375,"1,034.95",108.94
16-01-2003,47.916,58.098,8.2771,0.29937,3.673,96.65,1.3746,0.941841,132.16,78.889,57.6452,2.67,3.265,305.79,1.781,0.69418,1.7014,0.8454,0.99,0.37685,58.253,2,,1.97,626.01,0.999,47.69,7.53385,1.4236,5.33618,3.322,1.7325,1.85375,"1,037.10",108.955
17-01-2003,47.915,59.2095,8.2771,0.29882,3.673,96.65,1.3688,0.937295,131.615,79.6715,57.6452,2.67,3.265,306.9,1.781,0.69418,1.68945,0.8454,0.99,0.37705,58.231,2,,1.97,626.01,0.999,47.69,7.5282,1.42977,5.33618,3.33225,1.7325,1.85375,"1,036.85",108.905
18-01-2003,47.915,59.2095,8.2771,0.29882,3.673,96.5375,1.36815,0.937032,131.615,79.6715,57.6452,2.67,3.265,307.05,1.781,0.69418,1.68933,0.8454,0.99,0.37705,58.231,2,,1.97,626.01,0.999,47.69,7.5282,1.42977,5.33618,3.33225,1.7325,1.85375,"1,036.85",108.905
19-01-2003,47.915,59.2095,8.2771,0.29882,3.673,96.5375,1.37095,0.938438,131.615,79.6715,57.6452,2.67,3.265,306.6,1.781,0.69418,1.69017,0.8455,0.99,0.37705,58.231,2,,1.97,626.01,0.999,47.69,7.5282,1.42977,5.33618,3.33225,1.7325,1.83465,"1,036.85",108.905
20-01-2003,47.956,58.126,8.2772,0.298975,3.673,96.65,1.3673,0.936286,131.845,78.8625,57.6452,2.67,3.2,306.6,1.781,0.69418,1.691,0.8455,0.99,0.376955,58.2525,2,,1.97,626.01,0.999,47.69,7.53135,1.42977,5.33618,3.415,1.7326,1.8325,"1,037.25",108.955
21-01-2003,47.9535,58.1215,8.277,0.29883,3.6729,96.6445,1.3633,0.932575,131.555,79.6105,57.6452,2.67,3.1,306.6,1.781,0.69418,1.69839,0.8455,0.99,0.377045,58.237,2,,1.97,608.33,0.999,47.631,7.5292,1.4396,5.49149,3.49,1.7366,1.8325,"1,037.25",108.865
22-01-2003,47.9135,58.13,8.2771,0.29879,3.673,96.65,1.3635,0.931879,130.985,79.6265,57.6452,2.67,3.1,306.6,1.781,0.69418,1.70564,0.8454,0.99,0.37705,58.25,2,,1.97,608.67,0.999,47.591,7.53095,1.45037,5.54017,3.534,1.7327,1.82455,"1,037.90",108.94
23-01-2003,47.8955,58.1535,8.2771,0.29856,3.673,96.65,1.3627,0.930146,130.92,79.6425,57.6452,2.67,3.135,306.87,1.781,0.69418,1.69247,0.8454,0.99,0.37701,58.2635,2,,1.97,609.18,0.999,47.651,7.53275,1.4583,5.54017,3.535,1.7326,1.82455,"1,038.25",108.97
24-01-2003,47.895,59.247,8.2768,0.29841,3.673,96.749,1.3529,0.923318,130.19,79.5875,57.6452,2.67,3.135,306.62,1.781,0.69418,1.68734,0.8452,0.99,0.37705,58.2135,2,,1.97,609.18,0.999,47.651,7.5428,1.4532,5.54017,3.56585,1.7326,1.82455,"1,038.30",108.98
25-01-2003,47.895,59.247,8.2768,0.29841,3.673,96.749,1.35335,0.922169,130.19,79.5875,57.6452,2.67,3.135,306.84,1.781,0.69418,1.68819,0.8451,0.99,0.37705,58.2135,2,,1.97,609.18,0.999,47.651,7.5428,1.44958,5.54017,3.56585,1.7326,1.82455,"1,038.30",108.98
26-01-2003,47.895,59.247,8.2768,0.29841,3.673,96.749,1.3532,0.922169,130.19,79.5875,57.6452,2.67,3.135,307.61,1.781,0.69418,1.69053,0.8451,0.99,0.37705,58.2135,2,,1.97,609.18,0.999,47.651,7.5428,1.44979,5.54017,3.56585,1.7326,1.8034,"1,038.30",108.98
27-01-2003,47.892,58.1465,8.2768,0.29869,3.673,96.81,1.3524,0.921107,129.315,79.655,57.6452,2.67,3.215,307.61,1.781,0.69418,1.69253,0.8451,0.996,0.37697,58.221,2,,1.96,609.18,0.985,47.734,7.5456,1.45022,5.54017,3.625,1.7295,1.802,"1,039.15",108.965
28-01-2003,47.9095,58.077,8.2767,0.29856,3.673,96.795,1.3579,0.924171,129.895,78.812,57.6452,2.67,3.325,307.61,1.781,0.69418,1.69807,0.8451,0.99,0.37696,58.2215,2,,1.97,602.93,0.999,47.581,7.5443,1.45091,5.45554,3.6375,1.7316,1.8075,"1,039.45",108.985
29-01-2003,47.8135,58.067,8.2768,0.29853,3.673,96.742,1.3565,0.923105,129.69,78.7885,57.6452,2.67,3.295,308.18,1.781,0.69418,1.69618,0.845,0.99,0.37705,58.1865,2,,1.97,602.32,0.999,47.561,7.5398,1.44889,5.39084,3.576,1.727,1.8059,"1,039.40",108.94
30-01-2003,47.8135,58.243,8.28,0.29878,3.673,96.825,1.35735,0.924727,130.905,79.6145,57.6452,2.67,3.245,308.27,1.781,0.69418,1.69781,0.8449,0.99,0.377035,58.2325,2,,1.97,604.95,0.999,47.672,7.55495,1.44232,5.39084,3.5415,1.73385,1.8059,"1,040.00",109
31-01-2003,47.815,59.257,8.2768,0.299,3.673,96.7875,1.3642,0.928937,130.785,78.8005,57.6452,2.67,3.245,308.83,1.781,0.69418,1.70372,0.8448,0.99,0.37705,58.1835,2,,1.97,604.95,0.999,47.672,7.5494,1.43693,5.39084,3.52155,1.73385,1.8059,"1,039.25",108.92
01-02-2003,47.815,59.257,8.2768,0.299,3.673,96.7875,1.36325,0.928548,130.785,78.8005,57.6452,2.67,3.245,308.87,1.781,0.69418,1.70431,0.8446,0.99,0.37705,58.1835,2,,1.97,604.95,0.999,47.672,7.5494,1.43331,5.39084,3.52155,1.73385,1.8059,"1,039.25",108.92
02-02-2003,47.815,59.257,8.2768,0.299,3.673,96.7875,1.36105,0.926827,130.785,78.8005,57.6452,2.67,3.245,308.97,1.781,0.69418,1.70402,0.8445,0.99,0.37705,58.1835,2,,1.97,604.95,0.999,47.672,7.5494,1.43355,5.39084,3.52155,1.73385,1.8183,"1,039.25",108.92
03-02-2003,47.755,58.1815,8.2768,0.29875,3.673,96.697,1.3613,0.927558,130.44,79.714,57.6452,2.67,3.185,308.97,1.781,0.69418,1.71042,0.8445,0.99,0.37703,58.186,2,,1.97,604.95,0.999,47.672,7.5477,1.43201,5.39084,3.515,1.73645,1.81585,"1,039.15",108.915
04-02-2003,47.7555,58.189,8.28,0.29871,3.673,96.7,1.3468,0.918864,129.93,78.786,57.6452,2.67,3.165,308.97,1.781,0.69418,1.69076,0.8445,0.99,0.377005,58.2185,2,,1.97,604.95,0.999,47.672,7.5519,1.43392,5.39084,3.568,1.7419,1.798,"1,039.90",108.98
05-02-2003,47.691,58.1575,8.28,0.29881,3.673,96.855,1.35925,0.926354,129.155,79.739,57.6452,2.67,3.165,309.63,1.781,0.69418,1.69564,0.8444,0.99,0.377035,58.1925,2,,1.97,604.95,0.999,47.672,7.5485,1.43552,5.39084,3.58845,1.7419,1.81005,"1,039.50",108.94
06-02-2003,47.629,59.091,8.28,0.29907,3.6729,96.84,1.35385,0.922935,129.155,78.8015,57.6452,2.67,3.145,309.82,1.781,0.69418,1.6899,0.8442,0.99,0.37698,58.135,2,,1.97,601.82,0.999,47.362,7.5516,1.43417,5.32198,3.59,1.74115,1.81005,"1,038.45",108.835
07-02-2003,47.675,59.14,8.28,0.29903,3.673,96.78,1.35465,0.923531,130.15,79.624,57.6452,2.67,3.145,309.82,1.781,0.69418,1.69391,0.8442,0.99,0.37705,58.1945,2,,1.97,601.82,0.999,47.362,7.5593,1.43197,5.32198,3.59465,1.74115,1.81005,"1,039.35",108.925
08-02-2003,47.675,59.14,8.28,0.29903,3.673,96.78,1.354,0.924001,130.15,79.624,57.6452,2.67,3.145,310.58,1.781,0.69418,1.69362,0.8441,0.99,0.37705,58.1945,2,,1.97,601.82,0.999,47.362,7.5593,1.43495,5.32198,3.59465,1.74115,1.81005,"1,039.35",108.925
09-02-2003,47.675,59.14,8.28,0.29903,3.673,96.78,1.3568,0.925155,130.15,79.624,57.6452,2.67,3.145,310.59,1.781,0.69418,1.69262,0.8441,0.99,0.37705,58.1945,2,,1.97,601.82,0.999,47.362,7.5593,1.43389,5.32198,3.59465,1.74115,1.81,"1,039.35",108.925
10-02-2003,47.632,57.962,8.2773,0.29934,3.673,96.737,1.36575,0.931315,129.675,79.752,57.6452,2.67,3.125,310.59,1.781,0.69418,1.69189,0.8441,0.99,0.37705,58.197,2,,1.97,599.8,0.999,47.468,7.5625,1.43468,5.32481,3.586,1.754,1.8172,"1,039.70",108.94
11-02-2003,47.6505,57.8885,8.2775,0.29907,3.673,96.876,1.3674,0.931749,129.74,79.8265,57.6452,2.67,3.125,310.59,1.781,0.69418,1.69219,0.8441,0.99,0.37713,58.222,2,,1.97,599.8,0.999,47.468,7.56625,1.43829,5.32481,3.586,1.754,1.8175,"1,039.70",108.99
12-02-2003,47.8445,58.933,8.2775,0.29924,3.673,96.865,1.37045,0.932879,130.045,79.708,57.6452,2.67,3.1,310.38,1.781,0.69418,1.69736,0.8441,0.99,0.377,58.1815,2,,1.97,599.8,0.999,47.468,7.5614,1.43677,5.32481,3.6105,1.7569,1.82155,"1,039.45",108.91
13-02-2003,47.8745,58.933,8.2775,0.2992,3.673,96.8175,1.3552,0.92302,129.96,79.694,57.6452,2.67,3.135,310.38,1.781,0.69418,1.67855,0.8441,0.99,0.376965,58.1815,2,,1.97,599.8,0.99,47.468,7.56245,1.43122,5.32481,3.659,1.7543,1.82155,"1,039.80",108.95
14-02-2003,47.875,59.0845,8.2775,0.299,3.673,96.829,1.3621,0.926441,129.625,79.6425,57.6452,2.67,3.135,310.15,1.781,0.69418,1.68881,0.844,0.99,0.37705,58.1645,2,,1.97,599.8,0.99,47.468,7.55695,1.42566,5.32481,3.6418,1.7543,1.82155,"1,039.40",108.89
15-02-2003,47.875,59.0845,8.2775,0.299,3.673,96.829,1.36215,0.926613,129.625,79.6425,57.6452,2.67,3.135,308.95,1.781,0.69418,1.68905,0.844,0.99,0.37705,58.1645,2,,1.97,599.8,0.99,47.468,7.55695,1.42041,5.32481,3.6418,1.7543,1.82155,"1,039.40",108.89
16-02-2003,47.875,59.0845,8.2775,0.299,3.673,96.829,1.36635,0.929066,129.625,79.6425,57.6452,2.67,3.135,307.54,1.781,0.69418,1.69133,0.8439,0.99,0.37705,58.1645,2,,1.97,599.8,0.99,47.468,7.55695,1.42043,5.32481,3.6418,1.7543,1.80905,"1,039.40",108.89
17-02-2003,47.7555,58.0105,8.2775,0.29981,3.673,96.8495,1.37105,0.931706,130.24,79.7105,57.6452,2.67,3.145,307.54,1.781,0.69418,1.69305,0.8439,0.99,0.37697,58.197,2,,1.97,599.8,0.999,47.468,7.56115,1.41823,5.32481,3.615,1.7552,1.81855,"1,039.95",108.945
18-02-2003,47.756,58.061,8.2775,0.30005,3.673,96.855,1.3762,0.935279,130.47,79.715,57.6452,2.67,3.165,307.54,1.781,0.69418,1.69564,0.8439,0.99,0.37698,58.246,2,,1.97,599.8,0.999,47.468,7.56745,1.41586,5.32481,3.595,1.7552,1.828,"1,040.90",109.045
19-02-2003,47.716,58.0655,8.2775,0.29992,3.673,96.865,1.3681,0.930492,130.595,79.71,57.6452,2.67,3.165,307.47,1.781,0.69418,1.683,0.8439,0.99,0.37712,58.2105,2,,1.97,599.8,0.999,47.468,7.5629,1.40962,5.32481,3.59165,1.7552,1.8152,"1,040.90",108.975
20-02-2003,47.714,58.0765,8.2775,0.29977,3.673,96.855,1.3573,0.924428,129.94,79.6155,57.6452,2.67,3.165,306.89,1.781,0.69418,1.6707,0.8437,0.99,0.37705,58.1865,2,,1.97,599.8,0.999,47.468,7.5629,1.40787,5.32481,3.59165,1.7552,1.8152,"1,039.70",108.92
21-02-2003,47.715,58.1195,8.2775,0.29997,3.6729,96.75,1.36545,0.929196,129.67,79.7745,57.6452,2.67,3.165,307.02,1.781,0.69418,1.6742,0.8435,0.99,0.37705,58.219,2,,1.97,599.8,0.89795,47.468,7.56125,1.41006,5.32481,3.61385,1.7552,1.8152,"1,040.25",108.985
22-02-2003,47.715,58.1195,8.2775,0.29997,3.673,96.75,1.36585,0.929022,129.67,79.7745,57.6452,2.67,3.165,307.55,1.781,0.69418,1.6735,0.8434,0.99,0.37705,58.219,2,,1.97,599.8,0.89795,47.468,7.56125,1.41005,5.32481,3.61385,1.7552,1.8152,"1,040.25",108.985
23-02-2003,47.715,58.1195,8.2775,0.29997,3.673,96.75,1.36955,0.931489,129.67,79.7745,57.6452,2.67,3.165,307.81,1.781,0.69418,1.67413,0.8433,0.99,0.37705,58.219,2,,1.97,599.8,0.89795,47.468,7.56125,1.41172,5.32481,3.61385,1.7552,1.815,"1,040.25",108.985
24-02-2003,47.716,58.113,8.2775,0.29951,3.673,96.85,1.3557,0.926183,130.125,79.6615,57.6452,2.657,3.17,307.81,1.781,0.69418,1.65221,0.8433,0.995,0.377025,58.208,2,,1.96,604.44,0.89795,47.402,7.56335,1.40995,5.15464,3.565,1.736,1.81005,"1,040.45",108.995
25-02-2003,47.7555,58.113,8.2775,0.2999,3.673,96.875,1.357,0.929022,129.69,79.656,57.6452,2.657,3.17,307.81,1.781,0.69418,1.65084,0.8433,0.995,0.37693,58.192,2,,1.96,604.44,0.89795,47.402,7.56015,1.40958,5.15464,3.5828,1.736,1.8151,"1,039.95",108.935
26-02-2003,47.6965,58.113,8.2775,0.29961,3.673,96.858,1.3555,0.927214,130.01,79.7085,57.6452,2.67,3.165,308.1,1.781,0.69418,1.64685,0.8433,0.99,0.377015,58.1545,2,,1.97,604.44,0.999,47.402,7.5533,1.40038,5.15464,3.588,1.73465,1.81075,"1,039.95",108.935
27-02-2003,47.676,58.113,8.2775,0.30003,3.673,96.865,1.35965,0.92954,130.01,79.724,57.6452,2.67,3.185,308.15,1.781,0.69418,1.6524,0.8432,0.99,0.37703,58.189,2,,1.97,606.63,0.999,47.387,7.5686,1.39308,5.17331,3.5575,1.7344,1.81075,"1,050.00",108.945
28-02-2003,47.747,58.113,8.2775,0.2995,3.673,96.75,1.35265,0.925925,129.94,79.705,57.6452,2.67,3.2,308.4,1.781,0.69418,1.64352,0.8431,0.99,0.37705,58.1945,2,,1.97,606.97,0.999,47.412,7.5693,1.38938,5.17331,3.568,1.73805,1.81075,"1,049.95",108.935
01-03-2003,47.747,58.113,8.2775,0.2995,3.673,96.75,1.35175,0.925798,129.94,79.705,57.6452,2.67,3.2,308.69,1.781,0.69418,1.64217,0.8429,0.99,0.37705,58.1945,2,,1.97,606.97,0.999,47.412,7.5693,1.38834,5.17331,3.568,1.73805,1.81075,"1,049.95",108.935
02-03-2003,47.747,58.113,8.2775,0.2995,3.673,96.75,1.35515,0.9273,129.94,79.705,57.6452,2.67,3.2,308.77,1.781,0.69418,1.64516,0.8425,0.99,0.37705,58.1945,2,,1.97,606.97,0.89795,47.412,7.5693,1.38885,5.17331,3.568,1.73805,1.81075,"1,049.95",108.935
03-03-2003,47.6735,58.113,8.2775,0.29961,3.673,96.8715,1.33755,0.917852,129.8,79.6415,57.6452,2.67,3.2,308.77,1.781,0.69418,1.62755,0.8425,0.99,0.37703,58.1945,2,,1.97,606.97,0.89795,47.412,7.5679,1.38701,5.17331,3.567,1.73805,1.8031,"1,050.00",108.945
04-03-2003,47.678,58.113,8.2775,0.29925,3.67295,96.885,1.33955,0.918611,129.115,79.735,57.6452,2.67,3.185,308.77,1.781,0.69418,1.63273,0.8425,0.99,0.37705,58.2185,2,,1.97,598.07,0.999,47.263,7.57245,1.38654,5.10986,3.565,1.7348,1.7962,"1,050.00",108.98
05-03-2003,47.675,58.113,8.2775,0.29903,3.673,96.8435,1.3312,0.912409,128.49,78.791,57.6452,2.67,3.175,308.91,1.781,0.69418,1.62167,0.8425,0.99,0.37706,58.2455,2,,1.97,595.4,0.999,47.263,7.57555,1.38428,5.0813,3.555,1.7329,1.78035,"1,050.80",109.02
06-03-2003,47.6755,57.961,8.2775,0.2987,3.673,96.915,1.33395,0.911328,128.38,79.601,57.6452,2.67,3.175,308.9,1.781,0.69418,1.62652,0.8417,0.99,0.37689,58.216,2,,1.97,594.21,0.89795,47.387,7.5712,1.38207,5.12558,3.4975,1.7339,1.78035,"1,050.30",108.975
07-03-2003,47.675,57.95,8.2774,0.29875,3.6732,96.73,1.3358,0.908637,127.835,79.655,57.6452,2.67,3.175,309.2,1.781,0.69418,1.62948,0.8403,0.99,0.37705,58.1845,2,,1.97,594.21,0.89795,47.387,7.5681,1.37749,5.12558,3.49735,1.7339,1.78035,"1,049.95",108.92
08-03-2003,47.675,57.95,8.2774,0.29875,3.673,96.73,1.33495,0.909174,127.835,79.655,57.6452,2.67,3.175,309.2,1.781,0.69418,1.62906,0.8392,0.99,0.37705,58.1845,2,,1.97,594.21,0.89795,47.387,7.5681,1.37439,5.12558,3.49735,1.7339,1.78035,"1,049.95",108.92
09-03-2003,47.675,57.95,8.2774,0.29875,3.673,96.73,1.3354,0.908513,127.835,79.655,57.6452,2.67,3.175,309.08,1.781,0.69418,1.63252,0.8388,0.99,0.37705,58.1845,2,,1.97,594.21,0.89795,47.387,7.5681,1.37407,5.12558,3.49735,1.7339,1.78035,"1,049.95",108.92
10-03-2003,47.6765,57.95,8.2772,0.29834,3.673,96.93,1.3251,0.904363,127.6,79.635,57.6452,2.67,3.175,309.08,1.781,0.69418,1.62652,0.8388,0.99,0.377065,58.1845,2,,1.97,594.21,0.89795,47.387,7.58015,1.37362,5.12558,3.49485,1.7339,1.7662,"1,050.40",108.955
11-03-2003,47.652,57.7985,8.277,0.29882,3.673,96.9085,1.3292,0.906043,128.655,79.71,57.6452,2.67,3.125,309.08,1.781,0.69418,1.65308,0.8388,0.99,0.376945,58.214,2,,1.97,591.57,0.999,47.302,7.58175,1.37959,5.10204,3.495,1.7371,1.7688,"1,050.50",108.97
12-03-2003,47.644,57.8305,8.2771,0.29863,3.673,96.9455,1.3348,0.90876,128.655,79.659,57.6452,2.67,3.125,309.19,1.781,0.69418,1.67893,0.8377,0.99,0.37707,58.2105,2,,1.97,591.57,0.999,47.302,7.5714,1.38132,5.10204,3.4836,1.7371,1.7732,"1,050.50",108.945
13-03-2003,47.6755,57.7815,8.2771,0.2992,3.673,96.825,1.35815,0.925326,127.915,79.715,57.6452,2.67,3.115,309.15,1.781,0.69418,1.68166,0.838,0.99,0.37699,58.2105,2,,1.97,591.57,0.9955,47.302,7.5714,1.38611,5.10204,3.411,1.7494,1.7732,"1,050.50",108.935
14-03-2003,47.655,57.7115,8.2772,0.2999,3.6732,96.85,1.3666,0.930969,129.39,79.746,57.6452,2.67,3.115,309.31,1.781,0.69418,1.67098,0.8385,0.99,0.37705,58.2245,2,,1.97,591.57,0.9955,47.302,7.5832,1.38442,5.10204,3.4094,1.7494,1.7732,"1,050.50",108.995
15-03-2003,47.6515,57.7115,8.2772,0.2999,3.673,96.85,1.36595,0.930276,129.39,79.746,57.6452,2.67,3.115,309.1,1.781,0.69418,1.67182,0.8385,0.99,0.37705,58.2245,2,,1.97,591.57,0.9955,47.302,7.5832,1.38437,5.10204,3.4094,1.7494,1.7732,"1,050.50",108.995
16-03-2003,47.6515,57.7115,8.2772,0.2999,3.673,96.85,1.3628,0.929022,129.39,79.746,57.6452,2.67,3.115,308.78,1.781,0.69418,1.67437,0.8385,0.99,0.37705,58.2245,2,,1.97,591.57,0.9955,47.302,7.5832,1.38192,5.10204,3.4094,1.7494,1.8161,"1,050.50",108.995
17-03-2003,47.6415,57.816,8.2772,0.29995,3.673,96.9235,1.3795,0.940071,129.75,79.8115,57.6452,2.67,3.085,308.78,1.781,0.69418,1.68676,0.8385,0.99,0.377025,58.2245,2,,1.97,613.99,0.999,47.387,7.58975,1.38822,5.15464,3.4345,1.7542,1.8352,"1,050.50",108.955
18-03-2003,47.654,57.8085,8.2772,0.30035,3.673,96.9,1.3831,0.94038,131.62,79.83,57.6452,2.67,3.055,308.78,1.781,0.69418,1.68288,0.8385,0.99,0.377105,58.189,2,,1.97,613.36,0.999,47.387,7.58865,1.39184,5.26593,3.455,1.763,1.83395,"1,034.95",108.955
19-03-2003,47.6945,57.916,8.2773,0.30066,3.673,96.934,1.39405,0.947059,131.63,79.825,57.6452,2.67,3.015,308.77,1.781,0.69418,1.69564,0.8385,0.99,0.376935,58.326,2,,1.97,618.18,0.999,47.362,7.58865,1.38369,5.2521,3.451,1.7668,1.8452,"1,032.15",109.185
20-03-2003,47.7735,57.816,8.2773,0.30081,3.673,96.9485,1.3872,0.941797,131.8,79.815,57.6452,2.67,3.015,308.48,1.781,0.69418,1.68561,0.8385,0.99,0.37705,58.2215,2,,1.97,618.18,0.999,47.362,7.59195,1.37791,5.2521,3.451,1.7668,1.8452,"1,030.60",109.01
21-03-2003,47.695,57.7955,8.2773,0.30123,3.6731,96.9,1.40285,0.950119,132.59,79.805,57.6452,2.67,3.015,308.41,1.781,0.69418,1.69276,0.8385,0.99,0.37705,58.2005,2,,1.97,618.18,0.999,47.362,7.5895,1.37925,5.2521,3.477,1.7668,1.8452,"1,030.00",108.955
22-03-2003,47.695,57.7955,8.2773,0.30123,3.673,96.9,1.40245,0.949848,132.59,79.805,57.6452,2.67,3.015,308.02,1.781,0.69418,1.69134,0.8385,0.99,0.37705,58.2005,2,,1.97,618.18,0.999,47.362,7.5895,1.37969,5.2521,3.477,1.7668,1.8452,"1,030.00",108.955
23-03-2003,47.695,57.7955,8.2773,0.30123,3.673,96.9,1.39255,0.944644,132.59,79.805,57.6452,2.67,3.015,307.81,1.781,0.69418,1.68942,0.8385,0.99,0.37705,58.2005,2,,1.97,618.18,0.999,47.362,7.5895,1.38035,5.2521,3.477,1.7668,1.85465,"1,030.00",108.955
24-03-2003,47.6955,57.824,8.2774,0.30091,3.6731,96.9335,1.38575,0.940512,132.58,79.765,57.6452,2.67,3.015,307.81,1.781,0.69418,1.68138,0.8385,0.99,0.37705,58.189,2,,1.97,618.18,0.999,47.362,7.5881,1.37679,5.2521,3.4733,1.7668,1.83385,"1,029.85",108.93
25-03-2003,47.639,57.824,8.2771,0.3004,3.673,96.905,1.38265,0.93857,131.26,79.7,57.6452,2.67,2.935,307.81,1.781,0.69418,1.67666,0.8385,0.99,0.37705,58.189,2,,1.97,612.78,0.999,47.302,7.5881,1.37979,5.16529,3.3745,1.76295,1.8305,"1,030.35",108.995
26-03-2003,47.574,57.6895,8.2775,0.30028,3.673,96.9045,1.382,0.935804,131.3,79.75,57.6452,2.67,2.895,307.25,1.781,0.69418,1.67155,0.8319,0.99,0.37705,58.1345,2,,1.97,612.78,0.999,47.302,7.5809,1.37865,5.16529,3.3845,1.7697,1.82385,"1,033.90",108.805
27-03-2003,47.5755,57.7695,8.2772,0.30026,3.673,96.93,1.3819,0.934885,130.835,79.761,57.6452,2.67,2.875,307.34,1.781,0.69418,1.66265,0.832,0.99,0.37705,58.2245,2,,1.97,612.78,0.999,47.302,7.59265,1.37095,5.16529,3.39,1.7667,1.82385,"1,035.70",109
28-03-2003,47.575,57.8155,8.2771,0.30022,3.673,96.9,1.37005,0.927644,131.115,79.785,57.6452,2.67,2.875,307.38,1.781,0.69418,1.66431,0.832,0.99,0.37705,58.2165,2,,1.97,612.78,0.999,47.302,7.5916,1.36929,5.16529,3.38595,1.7667,1.82385,"1,035.90",109.02
29-03-2003,47.575,57.8155,8.2771,0.30022,3.673,96.9,1.36985,0.927816,131.115,79.785,57.6452,2.67,2.875,308.12,1.781,0.69418,1.66473,0.8324,0.99,0.37705,58.2165,2,,1.97,612.78,0.999,47.302,7.5916,1.36984,5.16529,3.38595,1.7667,1.82385,"1,035.90",109.02
30-03-2003,47.575,57.8155,8.2771,0.30022,3.673,96.9,1.3678,0.926141,131.115,79.785,57.6452,2.67,2.875,308.31,1.781,0.69418,1.66444,0.8323,0.99,0.37705,58.2165,2,,1.97,612.78,0.999,47.302,7.5916,1.36987,5.16529,3.38595,1.7667,1.80635,"1,035.90",109.02
31-03-2003,47.4685,57.789,8.2774,0.29949,3.673,96.945,1.3504,0.915248,129.115,79.652,57.6452,2.67,2.975,308.31,1.781,0.69418,1.65495,0.8323,1,0.37705,58.139,2,,1.97,612.78,0.999,47.302,7.59145,1.37443,5.16529,3.3605,1.76985,1.79005,"1,034.30",108.835
01-04-2003,47.479,57.8275,8.2773,0.29945,3.673,96.8545,1.35345,0.916674,128.37,79.75,57.6452,2.67,2.975,308.31,1.781,0.69418,1.65413,0.8323,1,0.37705,58.1975,2,,1.97,612.78,0.999,47.302,7.59915,1.3748,5.16529,3.3529,1.76985,1.79095,"1,036.55",108.835
02-04-2003,47.4155,57.7945,8.277,0.30001,3.673,96.935,1.3796,0.928807,128,79.764,57.6452,2.657,2.9,308.31,1.781,0.69418,1.66046,0.8323,1,0.37705,58.1895,2,,1.96,605.9,0.99,47.063,7.59915,1.37367,5.07614,3.265,1.763,1.8122,"1,035.25",108.92
03-04-2003,47.415,57.791,8.2771,0.30015,3.673,96.9705,1.3792,0.9298,130.58,79.76,57.6452,2.67,2.9435,308.62,1.781,0.69418,1.66207,0.8312,1,0.37705,58.181,2,,1.97,610.56,0.99,47.063,7.5988,1.36852,5.11247,3.25625,1.77075,1.8122,"1,041.85",108.93
04-04-2003,47.415,57.782,8.2771,0.30036,3.673,96.9,1.38565,0.931706,130.335,79.768,57.6452,2.67,2.9435,309.12,1.781,0.69418,1.66458,0.8315,1,0.37705,58.1865,2,,1.97,610.56,0.99,47.063,7.5977,1.36143,5.11247,3.25225,1.77075,1.8122,"1,039.60",108.9
05-04-2003,47.415,57.782,8.2771,0.30036,3.673,96.9,1.38525,0.931315,130.335,79.768,57.6452,2.67,2.9435,309.47,1.781,0.69418,1.66431,0.83,1,0.37705,58.1865,2,,1.97,610.56,0.99,47.063,7.5977,1.35897,5.11247,3.25225,1.77075,1.8122,"1,039.60",108.9
06-04-2003,47.415,57.782,8.2771,0.30036,3.673,96.9,1.3905,0.931272,130.335,79.768,57.6452,2.67,2.9435,309.65,1.781,0.69418,1.66884,0.8304,1,0.37705,58.1865,2,,1.97,610.56,0.99,47.063,7.5977,1.35909,5.11247,3.25225,1.77075,1.82725,"1,039.60",108.9
